"GameId","Season","SeasonType","StartDate","HomeTeam","HomeScore","AwayTeam","AwayScore","LineProvider","OverUnder","Spread","OpeningSpread","OpeningOverUnder","HomeMoneyline","AwayMoneyline"
"210150","2026","regular","2025-12-05T00:00:00.000Z","Green Bay","78","Robert Morris","80","Bovada","140","-1","1.5","139.5","100","-120"
"213715","2026","regular","2025-12-05T00:00:00.000Z","South Florida","74","Utah State","61","Bovada","161","-2","2.5","162.5","100","-120"
"213715","2026","regular","2025-12-05T00:00:00.000Z","South Florida","74","Utah State","61","Draft Kings","161.5","-2.5","1.5","163.5","",""
"213717","2026","regular","2025-12-05T00:00:00.000Z","Merrimack","68","Rider","66","Draft Kings","138.5","-9.5","-8.5","135.5","",""
"213717","2026","regular","2025-12-05T00:00:00.000Z","Merrimack","68","Rider","66","Bovada","139","-10","-7.5","137.5","-415","310"
"215498","2026","regular","2025-12-05T00:00:00.000Z","Davidson","79","The Citadel","63","Bovada","138","-18.5","-20.5","142.5","-6000","1325"
"213716","2026","regular","2025-12-05T02:00:00.000Z","UC Santa Barbara","84","Long Beach State","77","Bovada","142.5","-14","-12.5","145.5","-950","600"
"213716","2026","regular","2025-12-05T02:00:00.000Z","UC Santa Barbara","84","Long Beach State","77","Draft Kings","142.5","-13.5","-12.5","144.5","-1000","650"
"210152","2026","regular","2025-12-05T03:00:00.000Z","Cal State Fullerton","91","Cal Poly","94","Draft Kings","177.5","-1.5","","176.5","",""
"210154","2026","regular","2025-12-05T03:00:00.000Z","UC Irvine","73","UC Riverside","60","Draft Kings","141.5","-13.5","-12.5","","",""
"213718","2026","regular","2025-12-05T03:00:00.000Z","Cal State Northridge","87","Cal State Bakersfield","66","Draft Kings","155.5","-4.5","-4.5","","",""
"210153","2026","regular","2025-12-05T04:59:00.000Z","Hawai'i","75","UC Davis","69","Bovada","147","-9","-8.5","146","-510","370"
"213726","2026","regular","2025-12-06T00:00:00.000Z","Iona","68","Quinnipiac","89","Draft Kings","163.5","-2.5","-2.5","159.5","",""
"213726","2026","regular","2025-12-06T00:00:00.000Z","Iona","68","Quinnipiac","89","Bovada","163.5","-2.5","-2","162","-150","130"
"210155","2026","regular","2025-12-06T00:00:00.000Z","Siena","83","Niagara","54","Draft Kings","129.5","-12.5","-14.5","131.5","",""
"210155","2026","regular","2025-12-06T00:00:00.000Z","Siena","83","Niagara","54","Bovada","130","-14","-14","130","-1300","725"
"210156","2026","regular","2025-12-06T00:00:00.000Z","Saint Peter's","69","Canisius","57","Draft Kings","129.5","-9.5","-6.5","133.5","",""
"210156","2026","regular","2025-12-06T00:00:00.000Z","Saint Peter's","69","Canisius","57","Bovada","130","-9.5","-7","132.5","-370","285"
"210157","2026","regular","2025-12-06T00:00:00.000Z","Marist","64","Mount St. Mary's","56","Draft Kings","136.5","-8.5","-9.5","134.5","",""
"210157","2026","regular","2025-12-06T00:00:00.000Z","Marist","64","Mount St. Mary's","56","Bovada","137","-8","-8","137","",""
"210158","2026","regular","2025-12-06T00:00:00.000Z","Manhattan","70","Fairfield","66","Draft Kings","155.5","1.5","","157.5","",""
"210158","2026","regular","2025-12-06T00:00:00.000Z","Manhattan","70","Fairfield","66","Bovada","155","1","-1","156","-105","-115"
"210162","2026","regular","2025-12-06T00:00:00.000Z","Brown","75","Bryant","56","Bovada","132","-6.5","-5.5","127.5","-210","175"
"210162","2026","regular","2025-12-06T00:00:00.000Z","Brown","75","Bryant","56","Draft Kings","130.5","-6.5","","130.5","","195"
"213720","2026","regular","2025-12-06T00:00:00.000Z","Bethune-Cookman","80","South Carolina State","59","Bovada","148.5","-13","-10.5","148","-750","450"
"213720","2026","regular","2025-12-06T00:00:00.000Z","Bethune-Cookman","80","South Carolina State","59","Draft Kings","148.5","-13.5","","150.5","",""
"213722","2026","regular","2025-12-06T00:00:00.000Z","East Tennessee State","91","South Alabama","65","Bovada","143","-7","-4.5","140.5","-225","185"
"213722","2026","regular","2025-12-06T00:00:00.000Z","East Tennessee State","91","South Alabama","65","Draft Kings","143.5","-6.5","-5.5","","","164"
"213724","2026","regular","2025-12-06T00:00:00.000Z","Kentucky","59","Gonzaga","94","Bovada","159.5","5.5","4.5","159.5","170","-200"
"213725","2026","regular","2025-12-06T00:00:00.000Z","VCU","83","Samford","57","Bovada","154.5","-19.5","-19.5","151","-4500","1250"
"213725","2026","regular","2025-12-06T00:00:00.000Z","VCU","83","Samford","57","Draft Kings","154.5","-20.5","-20.5","","",""
"213727","2026","regular","2025-12-06T00:00:00.000Z","Lafayette","79","Mercyhurst","71","Bovada","132","-3","1.5","128","-115","-105"
"213727","2026","regular","2025-12-06T00:00:00.000Z","Lafayette","79","Mercyhurst","71","Draft Kings","132.5","","","131.5","",""
"213729","2026","regular","2025-12-06T00:00:00.000Z","High Point","89","NJIT","72","Draft Kings","155.5","-28.5","-27.5","","",""
"213729","2026","regular","2025-12-06T00:00:00.000Z","High Point","89","NJIT","72","Bovada","156.5","-28.5","-26.5","155.5","",""
"210159","2026","regular","2025-12-06T00:30:00.000Z","UConn","83","East Texas A&M","59","Draft Kings","141.5","","","140.5","",""
"210159","2026","regular","2025-12-06T00:30:00.000Z","UConn","83","East Texas A&M","59","Bovada","142","-37","-38.5","140","",""
"213728","2026","regular","2025-12-06T00:30:00.000Z","Xavier","79","Cincinnati","74","Draft Kings","147.5","1.5","-1.5","","",""
"213728","2026","regular","2025-12-06T00:30:00.000Z","Xavier","79","Cincinnati","74","Bovada","148.5","1","-2","144.5","-125","105"
"213721","2026","regular","2025-12-06T00:30:00.000Z","Drake","69","UAB","74","Draft Kings","149.5","-2.5","-2.5","","",""
"213721","2026","regular","2025-12-06T00:30:00.000Z","Drake","69","UAB","74","Bovada","148","-2","-2","146","-125","105"
"210161","2026","regular","2025-12-06T00:30:00.000Z","McNeese","92","Northwestern State","54","Draft Kings","138.5","-19.5","","139.5","",""
"210161","2026","regular","2025-12-06T00:30:00.000Z","McNeese","92","Northwestern State","54","Bovada","139","-19.5","-18.5","138.5","-4500","1250"
"210160","2026","regular","2025-12-06T01:00:00.000Z","TCU","85","Notre Dame","87","Bovada","142","-7.5","-6.5","139.5","-310","255"
"210160","2026","regular","2025-12-06T01:00:00.000Z","TCU","85","Notre Dame","87","Draft Kings","141.5","-7.5","-7.5","","-310","250"
"213723","2026","regular","2025-12-06T03:00:00.000Z","San José State","86","San Diego","69","Draft Kings","144.5","-7.5","-7.5","","",""
"213723","2026","regular","2025-12-06T03:00:00.000Z","San José State","86","San Diego","69","Bovada","144.5","-7","-7.5","142.5","-330","265"
"210178","2026","regular","2025-12-06T17:00:00.000Z","Virginia","86","Dayton","73","Draft Kings","147.5","-5.5","-5.5","146.5","",""
"210178","2026","regular","2025-12-06T17:00:00.000Z","Virginia","86","Dayton","73","Bovada","147","-5.5","-6","145","-270","220"
"210175","2026","regular","2025-12-06T17:00:00.000Z","Providence","90","Rhode Island","71","Draft Kings","159.5","-7.5","-7.5","158.5","-278","225"
"210175","2026","regular","2025-12-06T17:00:00.000Z","Providence","90","Rhode Island","71","Bovada","159","-7.5","-7.5","160","-340","270"
"210187","2026","regular","2025-12-06T17:00:00.000Z","Miami","88","Southern Miss","64","Draft Kings","145.5","-18.5","-21.5","152.5","",""
"210187","2026","regular","2025-12-06T17:00:00.000Z","Miami","88","Southern Miss","64","Bovada","148","-19.5","-21.5","152","-5000","1300"
"213780","2026","regular","2025-12-06T17:00:00.000Z","Purdue","58","Iowa State","81","Bovada","155","-4.5","-4.5","150.5","-280","230"
"213752","2026","regular","2025-12-06T17:00:00.000Z","Georgia Tech","79","Monmouth","67","Draft Kings","143.5","-9.5","-10.5","145.5","-425","330"
"213752","2026","regular","2025-12-06T17:00:00.000Z","Georgia Tech","79","Monmouth","67","Bovada","144","-10","-10","145.5","-510","370"
"210192","2026","regular","2025-12-06T17:00:00.000Z","Bucknell","66","UMBC","73","Draft Kings","144.5","-2.5","-1.5","148.5","",""
"213783","2026","regular","2025-12-06T17:00:00.000Z","Boston College","67","New Haven","63","Draft Kings","126.5","-17.5","-18.5","126.5","",""
"213783","2026","regular","2025-12-06T17:00:00.000Z","Boston College","67","New Haven","63","Bovada","125.5","-17.5","-18.5","125.5","",""
"210170","2026","regular","2025-12-06T17:00:00.000Z","Michigan State","60","Duke","66","Draft Kings","141.5","1.5","-1.5","138.5","",""
"210170","2026","regular","2025-12-06T17:00:00.000Z","Michigan State","60","Duke","66","Bovada","141.5","1","1","141","105","-125"
"210174","2026","regular","2025-12-06T17:30:00.000Z","Richmond","86","Old Dominion","77","Draft Kings","153.5","-13.5","-11.5","147.5","-470","360"
"210174","2026","regular","2025-12-06T17:30:00.000Z","Richmond","86","Old Dominion","77","Bovada","153.5","-13.5","-12","150","-900","575"
"213775","2026","regular","2025-12-06T18:00:00.000Z","Miami (OH)","93","Maine","61","Draft Kings","139.5","-17.5","-17.5","138.5","",""
"213775","2026","regular","2025-12-06T18:00:00.000Z","Miami (OH)","93","Maine","61","Bovada","139.5","-17.5","-18.5","139","",""
"213764","2026","regular","2025-12-06T18:00:00.000Z","Bowling Green","71","Utah Valley","82","Draft Kings","144.5","1.5","-1.5","146.5","-110","-110"
"213764","2026","regular","2025-12-06T18:00:00.000Z","Bowling Green","71","Utah Valley","82","Bovada","144.5","1.5","-1.5","144","-105","-115"
"210169","2026","regular","2025-12-06T18:00:00.000Z","NC State","75","UNC Asheville","63","Draft Kings","155.5","-28.5","-23.5","159.5","-4500","1700"
"213750","2026","regular","2025-12-06T19:00:00.000Z","South Carolina","82","Stetson","51","Draft Kings","142.5","-22.5","-21.5","142.5","",""
"213750","2026","regular","2025-12-06T19:00:00.000Z","South Carolina","82","Stetson","51","Bovada","142.5","-22","-22.5","140.5","",""
"358353","2026","regular","2025-12-06T19:00:00.000Z","La Salle","69","Drexel","64","Draft Kings","132.5","-1.5","-1.5","132.5","",""
"358353","2026","regular","2025-12-06T19:00:00.000Z","La Salle","69","Drexel","64","Bovada","132.5","1","1","133.5","-105","-115"
"210173","2026","regular","2025-12-06T19:00:00.000Z","Buffalo","69","St. Bonaventure","77","Draft Kings","144.5","5.5","4.5","145.5","180","-218"
"210173","2026","regular","2025-12-06T19:00:00.000Z","Buffalo","69","St. Bonaventure","77","Bovada","144","5.5","5.5","141.5","195","-235"
"210196","2026","regular","2025-12-06T19:00:00.000Z","IU Indianapolis","55","Youngstown State","78","Draft Kings","171.5","6.5","8.5","175.5","",""
"210196","2026","regular","2025-12-06T19:00:00.000Z","IU Indianapolis","55","Youngstown State","78","Bovada","171","6.5","8","174","285","-370"
"213773","2026","regular","2025-12-06T19:00:00.000Z","Butler","68","Boise State","77","Draft Kings","148.5","-3.5","-5.5","150.5","",""
"213773","2026","regular","2025-12-06T19:00:00.000Z","Butler","68","Boise State","77","Bovada","148","-3","-5.5","148","-225","185"
"210167","2026","regular","2025-12-06T19:00:00.000Z","Cleveland State","59","Detroit Mercy","71","Draft Kings","158.5","-1.5","-2.5","161.5","",""
"210167","2026","regular","2025-12-06T19:00:00.000Z","Cleveland State","59","Detroit Mercy","71","Bovada","158.5","-1","-2","161","-135","115"
"210177","2026","regular","2025-12-06T19:00:00.000Z","Duquesne","84","Stony Brook","75","Draft Kings","150.5","-9.5","-9.5","150.5","",""
"210177","2026","regular","2025-12-06T19:00:00.000Z","Duquesne","84","Stony Brook","75","Bovada","151.5","-9","-9.5","153.5","-550","390"
"210182","2026","regular","2025-12-06T19:00:00.000Z","Fordham","69","Holy Cross","70","Draft Kings","138.5","-10.5","-9.5","138.5","-395","310"
"210182","2026","regular","2025-12-06T19:00:00.000Z","Fordham","69","Holy Cross","70","Bovada","139","-10.5","-9.5","138.5","-585","410"
"213767","2026","regular","2025-12-06T19:00:00.000Z","Florida International","88","Jacksonville","65","Draft Kings","145.5","-5.5","-6.5","142.5","-245","200"
"213767","2026","regular","2025-12-06T19:00:00.000Z","Florida International","88","Jacksonville","65","Bovada","146","-6","-6.5","143.5","-350","275"
"213769","2026","regular","2025-12-06T19:00:00.000Z","American University","78","Maryland Eastern Shore","60","Draft Kings","130.5","-10.5","-11.5","128.5","-550","410"
"213770","2026","regular","2025-12-06T19:00:00.000Z","Wisconsin","96","Marquette","76","Draft Kings","160.5","-11.5","-11.5","155.5","-455","350"
"213770","2026","regular","2025-12-06T19:00:00.000Z","Wisconsin","96","Marquette","76","Bovada","161","-12","-11","156","-675","460"
"213771","2026","regular","2025-12-06T19:00:00.000Z","Liberty","92","Coppin State","50","Draft Kings","143.5","-30.5","-27.5","144.5","",""
"213771","2026","regular","2025-12-06T19:00:00.000Z","Liberty","92","Coppin State","50","Bovada","143.5","-31.5","-30","143.5","",""
"213749","2026","regular","2025-12-06T19:00:00.000Z","West Georgia","59","Tennessee Tech","87","Draft Kings","150.5","-1.5","-2.5","151.5","",""
"213749","2026","regular","2025-12-06T19:00:00.000Z","West Georgia","59","Tennessee Tech","87","Bovada","151","-2","-2.5","151.5","-145","125"
"215505","2026","regular","2025-12-06T19:00:00.000Z","SIU Edwardsville","73","Western Michigan","83","Draft Kings","139.5","-5.5","-6.5","142.5","-258","210"
"215505","2026","regular","2025-12-06T19:00:00.000Z","SIU Edwardsville","73","Western Michigan","83","Bovada","139.5","-5.5","-6.5","144.5","-280","230"
"213738","2026","regular","2025-12-06T19:00:00.000Z","Presbyterian","80","Morehead State","72","Draft Kings","134.5","-6.5","-6.5","129.5","-278","225"
"213738","2026","regular","2025-12-06T19:00:00.000Z","Presbyterian","80","Morehead State","72","Bovada","133.5","-6.5","-6.5","131.5","-280","230"
"215506","2026","regular","2025-12-06T19:00:00.000Z","James Madison","68","Norfolk State","67","Draft Kings","138.5","-10.5","-7.5","140.5","",""
"215506","2026","regular","2025-12-06T19:00:00.000Z","James Madison","68","Norfolk State","67","Bovada","139.5","-10","-9","139.5","-675","460"
"215507","2026","regular","2025-12-06T19:00:00.000Z","Delaware State","75","Delaware","72","Draft Kings","129.5","7.5","9.5","140.5","",""
"215507","2026","regular","2025-12-06T19:00:00.000Z","Delaware State","75","Delaware","72","Bovada","130","7","8.5","132","310","-415"
"210168","2026","regular","2025-12-06T19:00:00.000Z","Purdue Fort Wayne","79","Northern Kentucky","77","Draft Kings","153.5","-1.5","-1.5","158.5","-122","102"
"213747","2026","regular","2025-12-06T19:00:00.000Z","Northwestern","82","Ohio State","86","Draft Kings","155.5","-1.5","1.5","149.5","",""
"213747","2026","regular","2025-12-06T19:00:00.000Z","Northwestern","82","Ohio State","86","Bovada","155","-1.5","1","152.5","-150","130"
"210183","2026","regular","2025-12-06T19:00:00.000Z","Furman","79","Harvard","69","Draft Kings","141.5","-5.5","-6.5","142.5","-265","215"
"210183","2026","regular","2025-12-06T19:00:00.000Z","Furman","79","Harvard","69","Bovada","140.5","-5.5","-6.5","142.5","-260","215"
"213736","2026","regular","2025-12-06T19:00:00.000Z","Winthrop","84","Coastal Carolina","88","Draft Kings","153.5","-15.5","-12.5","150.5","",""
"213736","2026","regular","2025-12-06T19:00:00.000Z","Winthrop","84","Coastal Carolina","88","Bovada","152","-16.5","-15","150.5","-1900","900"
"213785","2026","regular","2025-12-06T19:00:00.000Z","South Carolina Upstate","78","Western Carolina","67","Draft Kings","149.5","-2.5","-1.5","149.5","",""
"213784","2026","regular","2025-12-06T19:00:00.000Z","Gardner-Webb","84","Georgia Southern","88","Draft Kings","162.5","10.5","9.5","159.5","270","-340"
"213784","2026","regular","2025-12-06T19:00:00.000Z","Gardner-Webb","84","Georgia Southern","88","Bovada","162","10.5","9","160","430","-625"
"210197","2026","regular","2025-12-06T19:15:00.000Z","Louisville","87","Indiana","78","Draft Kings","162.5","-3.5","5.5","157.5","",""
"210197","2026","regular","2025-12-06T19:15:00.000Z","Louisville","87","Indiana","78","Bovada","162","4","4.5","159","150","-175"
"210176","2026","regular","2025-12-06T19:30:00.000Z","Loyola Chicago","73","Princeton","68","Draft Kings","136.5","-5.5","-5.5","137.5","-218","180"
"210176","2026","regular","2025-12-06T19:30:00.000Z","Loyola Chicago","73","Princeton","68","Bovada","136.5","-6","-5","136.5","-245","205"
"215500","2026","regular","2025-12-06T20:00:00.000Z","Kennesaw State","92","Georgia State","69","Draft Kings","158.5","-14.5","-11.5","155.5","",""
"215500","2026","regular","2025-12-06T20:00:00.000Z","Kennesaw State","92","Georgia State","69","Bovada","158","-14.5","-13.5","158.5","-1100","650"
"213787","2026","regular","2025-12-06T20:00:00.000Z","Murray State","81","Bellarmine","68","Draft Kings","156.5","-16.5","-15.5","161.5","",""
"213787","2026","regular","2025-12-06T20:00:00.000Z","Murray State","81","Bellarmine","68","Bovada","157","-16.5","-16","160.5","",""
"213786","2026","regular","2025-12-06T20:00:00.000Z","Oakland","98","Toledo","97","Draft Kings","166.5","-4.5","-2.5","164.5","",""
"213786","2026","regular","2025-12-06T20:00:00.000Z","Oakland","98","Toledo","97","Bovada","166","-4","-4","165","-200","170"
"210165","2026","regular","2025-12-06T20:00:00.000Z","Virginia Tech","73","George Mason","62","Draft Kings","144.5","-4.5","-3.5","143.5","",""
"210165","2026","regular","2025-12-06T20:00:00.000Z","Virginia Tech","73","George Mason","62","Bovada","144.5","-4","-3.5","142.5","-165","140"
"213768","2026","regular","2025-12-06T20:00:00.000Z","Tulsa","98","Missouri State","74","Draft Kings","142.5","-7.5","-11.5","138.5","",""
"213768","2026","regular","2025-12-06T20:00:00.000Z","Tulsa","98","Missouri State","74","Bovada","142.5","-8","-11.5","138.5","-750","500"
"213759","2026","regular","2025-12-06T20:00:00.000Z","South Dakota State","81","Idaho","84","Draft Kings","147.5","-5.5","-4.5","147.5","-218","180"
"213759","2026","regular","2025-12-06T20:00:00.000Z","South Dakota State","81","Idaho","84","Bovada","147","-6","-5.5","145.5","-250","210"
"213789","2026","regular","2025-12-06T21:00:00.000Z","Massachusetts","80","UMass Lowell","60","Draft Kings","155.5","-11.5","-11.5","154.5","",""
"213789","2026","regular","2025-12-06T21:00:00.000Z","Massachusetts","80","UMass Lowell","60","Bovada","156","-11","-11.5","154.5","-800","525"
"213792","2026","regular","2025-12-06T21:00:00.000Z","Binghamton","63","Le Moyne","78","Draft Kings","144.5","2.5","1.5","151.5","110","-130"
"213792","2026","regular","2025-12-06T21:00:00.000Z","Binghamton","63","Le Moyne","78","Bovada","145","2.5","1.5","148.5","100","-120"
"213746","2026","regular","2025-12-06T21:00:00.000Z","Michigan","101","Rutgers","60","Draft Kings","149.5","-25.5","-23.5","144.5","",""
"213746","2026","regular","2025-12-06T21:00:00.000Z","Michigan","101","Rutgers","60","Bovada","151.5","-25","-22.5","149","",""
"213748","2026","regular","2025-12-06T21:00:00.000Z","Iowa","83","Maryland","64","Draft Kings","137.5","-10.5","-13.5","138.5","",""
"213748","2026","regular","2025-12-06T21:00:00.000Z","Iowa","83","Maryland","64","Bovada","136","-10.5","-13.5","138","-800","525"
"213734","2026","regular","2025-12-06T21:00:00.000Z","Wofford","52","Elon","73","Draft Kings","161.5","-4.5","-3.5","161.5","-180","150"
"213734","2026","regular","2025-12-06T21:00:00.000Z","Wofford","52","Elon","73","Bovada","162","-4.5","-4.5","159","-185","160"
"210180","2026","regular","2025-12-06T21:00:00.000Z","Morgan State","80","Longwood","84","Draft Kings","154.5","5.5","5.5","152.5","180","-218"
"210180","2026","regular","2025-12-06T21:00:00.000Z","Morgan State","80","Longwood","84","Bovada","154.5","6","5","154","190","-230"
"210193","2026","regular","2025-12-06T21:00:00.000Z","Nicholls","74","Incarnate Word","67","Draft Kings","145.5","1.5","1.5","149.5","",""
"210193","2026","regular","2025-12-06T21:00:00.000Z","Nicholls","74","Incarnate Word","67","Bovada","146","1","1","146.5","-110","-110"
"213733","2026","regular","2025-12-06T21:00:00.000Z","North Carolina Central","54","North Carolina A&T","69","Draft Kings","142.5","2.5","1.5","145.5","",""
"213733","2026","regular","2025-12-06T21:00:00.000Z","North Carolina Central","54","North Carolina A&T","69","Bovada","143.5","2.5","1","144.5","-110","-110"
"213735","2026","regular","2025-12-06T21:00:00.000Z","Ohio","88","Marshall","81","Draft Kings","157.5","-3.5","-2.5","156.5","-155","130"
"213735","2026","regular","2025-12-06T21:00:00.000Z","Ohio","88","Marshall","81","Bovada","157.5","-3.5","-3","156.5","-150","130"
"213740","2026","regular","2025-12-06T21:00:00.000Z","Arkansas","82","Fresno State","58","Draft Kings","161.5","-19.5","-18.5","154.5","",""
"213740","2026","regular","2025-12-06T21:00:00.000Z","Arkansas","82","Fresno State","58","Bovada","160.5","-20","-18.5","157","-4000","1200"
"213756","2026","regular","2025-12-06T21:00:00.000Z","Wyoming","93","Dartmouth","80","Draft Kings","157.5","-15.5","-14.5","151.5","-675","490"
"213756","2026","regular","2025-12-06T21:00:00.000Z","Wyoming","93","Dartmouth","80","Bovada","157.5","-15.5","-14","152.5","-1300","725"
"213758","2026","regular","2025-12-06T21:00:00.000Z","Louisiana","63","UNC Wilmington","70","Draft Kings","130.5","12.5","12.5","130.5","440","-600"
"213765","2026","regular","2025-12-06T21:00:00.000Z","Western Kentucky","80","Evansville","79","Draft Kings","148.5","-12.5","-11.5","146.5","",""
"213765","2026","regular","2025-12-06T21:00:00.000Z","Western Kentucky","80","Evansville","79","Bovada","148.5","-12","-11.5","148.5","-850","550"
"213774","2026","regular","2025-12-06T21:00:00.000Z","East Carolina","78","UNC Greensboro","82","Draft Kings","139.5","-7.5","-5.5","146.5","-230","190"
"213776","2026","regular","2025-12-06T21:00:00.000Z","Tulane","71","Akron","88","Draft Kings","162.5","6.5","6.5","167.5","",""
"213776","2026","regular","2025-12-06T21:00:00.000Z","Tulane","71","Akron","88","Bovada","162.5","6","7.5","166","265","-330"
"213779","2026","regular","2025-12-06T21:00:00.000Z","Kansas State","67","Seton Hall","78","Draft Kings","148.5","-2.5","-2.5","149.5","",""
"213779","2026","regular","2025-12-06T21:00:00.000Z","Kansas State","67","Seton Hall","78","Bovada","148.5","-2.5","-3","147.5","-160","135"
"213790","2026","regular","2025-12-06T21:00:00.000Z","Abilene Christian","77","New Mexico State","69","Draft Kings","131.5","1.5","3.5","130.5","142","-170"
"213790","2026","regular","2025-12-06T21:00:00.000Z","Abilene Christian","77","New Mexico State","69","Bovada","131.5","1","3","131.5","135","-160"
"358379","2026","regular","2025-12-06T21:30:00.000Z","Temple","69","Saint Joseph's","70","Draft Kings","147.5","1.5","2.5","153.5","",""
"358379","2026","regular","2025-12-06T21:30:00.000Z","Temple","69","Saint Joseph's","70","Bovada","147.5","-2.5","-2.5","151.5","-150","130"
"215509","2026","regular","2025-12-06T21:30:00.000Z","Chattanooga","70","Southeast Missouri State","74","Draft Kings","149.5","-4.5","-6.5","149.5","-250","205"
"213793","2026","regular","2025-12-06T21:30:00.000Z","Memphis","78","Baylor","71","Draft Kings","158.5","3.5","2.5","158.5","",""
"213793","2026","regular","2025-12-06T21:30:00.000Z","Memphis","78","Baylor","71","Bovada","158","3.5","3","158","130","-150"
"213755","2026","regular","2025-12-06T22:00:00.000Z","Pepperdine","56","Vermont","65","Draft Kings","142.5","1.5","1.5","147.5","",""
"213755","2026","regular","2025-12-06T22:00:00.000Z","Pepperdine","56","Vermont","65","Bovada","143","1.5","2","145.5","100","-120"
"210184","2026","regular","2025-12-06T22:00:00.000Z","Lehigh","82","Long Island University","87","Draft Kings","142.5","1.5","1.5","142.5","105","-125"
"210184","2026","regular","2025-12-06T22:00:00.000Z","Lehigh","82","Long Island University","87","Bovada","143","1","1.5","142.5","110","-130"
"210171","2026","regular","2025-12-06T22:00:00.000Z","California","67","Pacific","61","Draft Kings","145.5","-7.5","-11.5","144.5","-485","370"
"210171","2026","regular","2025-12-06T22:00:00.000Z","California","67","Pacific","61","Bovada","144.5","-7.5","-11.5","145.5","-750","500"
"213794","2026","regular","2025-12-06T22:00:00.000Z","Portland State","55","Omaha","60","Draft Kings","146.5","-11.5","-9.5","153.5","",""
"213794","2026","regular","2025-12-06T22:00:00.000Z","Portland State","55","Omaha","60","Bovada","147","-11","-9","151","-500","360"
"213781","2026","regular","2025-12-06T22:00:00.000Z","Colorado State","91","Colorado","86","Draft Kings","149.5","-1.5","-2.5","152.5","",""
"213781","2026","regular","2025-12-06T22:00:00.000Z","Colorado State","91","Colorado","86","Bovada","149","-1.5","-2.5","149","-145","125"
"213766","2026","regular","2025-12-06T22:00:00.000Z","Texas Southern","70","Sam Houston","82","Draft Kings","158.5","7.5","6.5","159.5","",""
"213766","2026","regular","2025-12-06T22:00:00.000Z","Texas Southern","70","Sam Houston","82","Bovada","159","7.5","6","159.5","215","-260"
"213761","2026","regular","2025-12-06T22:00:00.000Z","Eastern Washington","90","Kansas City","66","Draft Kings","152.5","-9.5","-8.5","150.5","-340","270"
"213760","2026","regular","2025-12-06T22:00:00.000Z","Oregon State","81","Southern Utah","70","Draft Kings","146.5","-11.5","-12.5","144.5","-575","425"
"213760","2026","regular","2025-12-06T22:00:00.000Z","Oregon State","81","Southern Utah","70","Bovada","147","-11","-12.5","141","-950","600"
"210163","2026","regular","2025-12-06T22:30:00.000Z","Columbia","93","UAlbany","65","Draft Kings","144.5","-13.5","-13.5","147.5","-600","440"
"213744","2026","regular","2025-12-06T23:00:00.000Z","USC","76","Washington","84","Draft Kings","153.5","-4.5","-5.5","154.5","",""
"213744","2026","regular","2025-12-06T23:00:00.000Z","USC","76","Washington","84","Bovada","153.5","-4.5","-6","154","-260","215"
"210164","2026","regular","2025-12-06T23:00:00.000Z","West Virginia","66","Wake Forest","75","Draft Kings","143.5","-2.5","-1.5","139.5","",""
"210164","2026","regular","2025-12-06T23:00:00.000Z","West Virginia","66","Wake Forest","75","Bovada","143.5","-2","-1","141","-115","-105"
"213745","2026","regular","2025-12-06T23:00:00.000Z","UCLA","74","Oregon","63","Draft Kings","146.5","-8.5","-10.5","142.5","",""
"213745","2026","regular","2025-12-06T23:00:00.000Z","UCLA","74","Oregon","63","Bovada","144.5","-8.5","-11","143","-625","430"
"210194","2026","regular","2025-12-06T23:00:00.000Z","New Orleans","76","Houston Christian","85","Draft Kings","140.5","-4.5","-6.5","141.5","",""
"210194","2026","regular","2025-12-06T23:00:00.000Z","New Orleans","76","Houston Christian","85","Bovada","141","-5","-6.5","141","",""
"213795","2026","regular","2025-12-06T23:00:00.000Z","Idaho State","93","Denver","79","Draft Kings","142.5","-8.5","-7.5","148.5","",""
"213795","2026","regular","2025-12-06T23:00:00.000Z","Idaho State","93","Denver","79","Bovada","142","-8.5","-7.5","147","-380","290"
"210199","2026","regular","2025-12-06T23:00:00.000Z","George Washington","99","William & Mary","86","Draft Kings","175.5","-13.5","-10.5","168.5","-395","310"
"210199","2026","regular","2025-12-06T23:00:00.000Z","George Washington","99","William & Mary","86","Bovada","174.5","-13.5","-11.5","169.5","-1000","625"
"213798","2026","regular","2025-12-07T00:00:00.000Z","Lamar","49","Texas A&M-Corpus Christi","57","Draft Kings","136.5","-3.5","-4.5","132.5","-218","180"
"213798","2026","regular","2025-12-07T00:00:00.000Z","Lamar","49","Texas A&M-Corpus Christi","57","Bovada","136","-3","-4.5","133","-160","135"
"213797","2026","regular","2025-12-07T00:00:00.000Z","New Hampshire","88","Boston University","82","Draft Kings","134.5","5.5","5.5","140.5","",""
"213797","2026","regular","2025-12-07T00:00:00.000Z","New Hampshire","88","Boston University","82","Bovada","135","5","5.5","134.5","185","-225"
"213778","2026","regular","2025-12-07T00:00:00.000Z","Utah","91","California Baptist","85","Bovada","145.5","-6","-7","144.5","-320","260"
"213778","2026","regular","2025-12-07T00:00:00.000Z","Utah","91","California Baptist","85","Draft Kings","145.5","-5.5","-7.5","145.5","-298","240"
"210188","2026","regular","2025-12-07T00:00:00.000Z","Cal Poly","84","UC Riverside","88","Draft Kings","161.5","-5.5","-4.5","163.5","-198","164"
