season,team,home_hca
2025,Southern Indiana,6.2
2025,Mississippi Valley St.,16.075235109717866
2025,North Alabama,8.441176470588236
2025,Alabama A&M,9.770220588235293
2025,Binghamton,8.995192307692307
2025,Cal St. Bakersfield,11.272727272727273
2025,Central Michigan,10.073732718894009
2025,Fairleigh Dickinson,12.229437229437229
2025,Lindenwood,13.324675324675324
2025,McNeese St.,3.0656565656565657
2025,Mercer,9.012121212121214
2025,Radford,9.327985739750446
2025,Texas A&M,4.386904761904763
2025,Oral Roberts,13.2
2025,Towson,2.06060606060606
2025,Texas A&M Corpus Chris,11.775541795665635
2025,Nicholls St.,5.60427807486631
2025,Denver,4.485416666666667
2025,Charleston,5.072727272727272
2025,Buffalo,3.763440860215055
2025,Bowling Green,4.613970588235294
2025,Ball St.,3.172043010752688
2025,Akron,5.946969696969697
2025,Eastern Michigan,3.294642857142857
2025,Fresno St.,6.470833333333333
2025,Florida Atlantic,3.5818181818181816
2025,Navy,2.963235294117647
2025,North Carolina Central,12.375
2025,Missouri,5.3939393939393945
2025,Incarnate Word,9.344696969696969
2025,Hawaii,4.179032258064516
2025,Green Bay,3.90625
2025,Kent St.,3.0738636363636367
2025,Ohio,8.65625
2025,New Orleans,5.083333333333334
2025,Miami OH,7.532695374800637
2025,Seattle,8.40625
2025,Utah Tech,8.556818181818182
2025,Tarleton St.,11.371323529411764
2025,UC San Diego,4.505050505050505
2025,Wagner,10.204761904761904
2025,Wichita St.,1.7121212121212122
2025,Xavier (LA),0.0
2025,Merrimack,2.4522144522144522
2025,Mercyhurst,13.615384615384615
2025,Albany,0.997835497835498
2025,Baylor,11.755793226381462
2025,Bellarmine,7.950537634408602
2025,Canisius,5.223325062034739
2025,Chicago St.,8.267741935483869
2025,Maryland Eastern Shore,15.72043010752688
2025,Coppin St.,11.621212121212121
2025,Columbia,9.837037037037037
2025,Evansville,8.1875
2025,Elon,5.356249999999999
2025,Lipscomb,4.388888888888889
2025,LIU,7.2935606060606055
2025,Robert Morris,3.693498452012383
2025,Saint Louis,6.77511961722488
2025,UT Rio Grande Valley,7.901433691756273
2025,Northeastern,1.9742647058823528
2025,American,7.4411764705882355
2025,Cal Poly,7.585714285714285
2025,Brown,7.727513227513228
2025,Montana St.,10.56969696969697
2025,Ohio St.,4.86875
2025,Missouri St.,4.684027777777778
2025,Central Connecticut,4.625
2025,Charleston Southern,8.291666666666666
2025,Iowa St.,5.382258064516131
2025,Idaho St.,8.704761904761906
2025,Howard,7.75
2025,South Florida,5.292220113851993
2025,UC Davis,4.045833333333333
2025,North Dakota,6.992424242424242
2025,Fordham,3.4313725490196076
2025,Delaware St.,13.704761904761906
2025,Manhattan,1.3666666666666667
2025,Liberty,2.4393939393939412
2025,Lafayette,6.018939393939394
2025,Iona,1.727272727272727
2025,Southeast Missouri St.,7.147950089126559
2025,Texas A&M Commerce,4.412820512820512
2025,Western Illinois,5.862903225806452
2025,Toledo,5.449197860962567
2025,Bucknell,5.933712121212121
2025,Cal St. Northridge,6.689903846153847
2025,Central Arkansas,8.84375
2025,Florida Gulf Coast,4.0625
2025,Northern Kentucky,5.404040404040404
2025,UC Riverside,7.8731060606060606
2025,Chattanooga,2.808712121212121
2025,FIU,5.878787878787879
2025,Sacred Heart,7.06951871657754
2025,Fairfield,6.879464285714286
2025,Gardner Webb,5.188172043010752
2025,Marist,1.1666666666666665
2025,Stony Brook,4.9375
2025,"Texas -39.7, 93-53",0.0
2025,Bethune Cookman,9.424242424242424
2025,Southern,14.423076923076923
2025,Alabama St.,9.424242424242424
2025,Cal St. Fullerton,6.360416666666667
2025,Vermont,6.904040404040403
2025,West Georgia,5.225806451612904
2025,Saint Francis,13.127705627705627
2025,Saint Peter's,3.452380952380952
2025,Holy Cross,6.346153846153847
2025,Lehigh,10.176923076923076
2025,Youngstown St.,2.447368421052632
2025,Sam Houston St.,7.0875
2025,P.R.-Mayaguez,0.0
2025,UNC Asheville,12.4375
2025,Florida A&M,18.276881720430108
2025,P.R.-Bayamon,0.0
2025,Florida Tech,-14.600000000000001
2025,Rider,2.4335664335664338
2025,Aquinas,0.5
2025,Monmouth,9.697916666666668
2025,Jackson St.,14.037878787878787
2025,"Iowa St. -44.0, 106-62",0.0
2025,"Florida -43.0, 101-58",0.0
2025,"Illinois -40.5, 96-55",0.0
2025,"Auburn -41.0, 101-60",0.0
2025,Alcorn St.,16.28472222222222
2025,East Texas A&M,0.0
2026,Stony Brook,0.0
2026,Saint Louis,0.0
2026,Saint Mary's,0.0
2026,Sam Houston St.,0.0
2026,San Francisco,0.0
2026,Seattle,0.0
2026,Seton Hall,0.0
2026,Siena,0.0
2026,Saint Joseph's,0.0
2026,South Dakota,0.0
2026,South Florida,0.0
2026,Southern Illinois,0.0
2026,Syracuse,0.0
2026,St. Bonaventure,0.0
2026,St. John's,0.0
2026,Stephen F. Austin,0.0
2026,Stonehill,0.0
2026,South Dakota St.,0.0
2026,SMU,0.0
2026,Oregon St.,0.0
2026,Radford,0.0
2026,Northeastern,0.0
2026,Northern Arizona,0.0
2026,Northern Colorado,0.0
2026,Northern Illinois,0.0
2026,Northern Kentucky,0.0
2026,Northwestern,0.0
2026,Ohio,0.0
2026,Ohio St.,0.0
2026,Oklahoma,0.0
2026,TCU,0.0
2026,Penn St.,0.0
2026,Pepperdine,0.0
2026,Pittsburgh,0.0
2026,Portland,0.0
2026,Prairie View A&M,0.0
2026,Presbyterian,0.0
2026,Providence,0.0
2026,Rhode Island,0.0
2026,Tennessee,0.0
2026,UC Davis,0.0
2026,Texas A&M,0.0
2026,VMI,0.0
2026,Vanderbilt,0.0
2026,Vermont,0.0
2026,Villanova,0.0
2026,Virginia,0.0
2026,Virginia Tech,0.0
2026,Wake Forest,0.0
2026,Washington,0.0
2026,VCU,0.0
2026,Washington St.,0.0
2026,Western Kentucky,0.0
2026,Western Michigan,0.0
2026,William & Mary,0.0
2026,Winthrop,0.0
2026,Wisconsin,0.0
2026,Wright St.,0.0
2026,Wyoming,0.0
2026,Xavier,0.0
2026,Weber St.,0.0
2026,Tennessee St.,0.0
2026,Utah St.,0.0
2026,UTEP,0.0
2026,Texas A&M Corpus Chris,0.0
2026,The Citadel,0.0
2026,Toledo,0.0
2026,Towson,0.0
2026,Tulane,0.0
2026,Tulsa,0.0
2026,UAB,0.0
2026,North Texas,0.0
2026,Utah,0.0
2026,UC Irvine,0.0
2026,UC San Diego,0.0
2026,UCF,0.0
2026,UCLA,0.0
2026,UMKC,0.0
2026,UMass Lowell,0.0
2026,UNC Wilmington,0.0
2026,USC,0.0
2026,UT Arlington,0.0
2026,UC Riverside,0.0
2026,North Carolina,0.0
2026,Notre Dame,0.0
2026,Nebraska Omaha,0.0
2026,Norfolk St.,0.0
2026,Chattanooga,0.0
2026,Cincinnati,0.0
2026,Clemson,0.0
2026,Colorado,0.0
2026,Colorado St.,0.0
2026,Connecticut,0.0
2026,Davidson,0.0
2026,Dayton,0.0
2026,DePaul,0.0
2026,Drexel,0.0
2026,Duquesne,0.0
2026,East Texas A&M,0.0
2026,Eastern Michigan,0.0
2026,FIU,0.0
2026,Florida,0.0
2026,Florida Atlantic,0.0
2026,Charleston,0.0
2026,Central Michigan,0.0
2026,Central Connecticut,0.0
2026,California,0.0
2026,Abilene Christian,0.0
2026,Akron,0.0
2026,Alabama,0.0
2026,Alabama A&M,0.0
2026,Arkansas,0.0
2026,Army,0.0
2026,Auburn,0.0
2026,Austin Peay,0.0
2026,Florida Gulf Coast,0.0
2026,Ball St.,0.0
2026,Belmont,0.0
2026,Boise St.,0.0
2026,Bowling Green,0.0
2026,Bucknell,0.0
2026,Buffalo,0.0
2026,Cal Baptist,0.0
2026,Cal St. Fullerton,0.0
2026,Cal St. Northridge,0.0
2026,Baylor,0.0
2026,Fresno St.,0.0
2026,Charlotte,0.0
2026,George Washington,0.0
2026,Loyola Chicago,0.0
2026,Loyola Marymount,0.0
2026,Marquette,0.0
2026,Maryland,0.0
2026,Massachusetts,0.0
2026,McNeese St.,0.0
2026,Miami FL,0.0
2026,Miami OH,0.0
2026,Michigan,0.0
2026,Michigan St.,0.0
2026,Milwaukee,0.0
2026,Minnesota,0.0
2026,Mississippi,0.0
2026,Montana,0.0
2026,Morehead St.,0.0
2026,George Mason,0.0
2026,Nebraska,0.0
2026,Louisville,0.0
2026,Longwood,0.0
2026,N.C. State,0.0
2026,Le Moyne,0.0
2026,Liberty,0.0
2026,Georgia,0.0
2026,Georgia Tech,0.0
2026,Gonzaga,0.0
2026,Grambling St.,0.0
2026,Grand Canyon,0.0
2026,High Point,0.0
2026,Houston,0.0
2026,Houston Christian,0.0
2026,Georgetown,0.0
2026,Illinois,0.0
2026,Illinois Chicago,0.0
2026,Iowa St.,0.0
2026,Jacksonville St.,0.0
2026,Kansas,0.0
2026,Kennesaw St.,0.0
2026,Kent St.,0.0
2026,Howard,0.0
2026,Lamar,0.0
2026,Sacramento St.,0.0
2026,Sacred Heart,0.0
2026,San Diego,0.0
2026,San Diego St.,0.0
2026,Santa Clara,0.0
2026,South Carolina,0.0
2026,Stanford,0.0
2026,UMBC,0.0
2026,Texas Tech,0.0
2026,UC Santa Barbara,0.0
2026,UNLV,0.0
2026,Utah Valley,0.0
2026,Valparaiso,0.0
2026,West Virginia,0.0
2026,SIU Edwardsville,0.0
2026,Texas,0.0
2026,Rice,0.0
2026,Kentucky,0.0
2026,Oregon,0.0
2026,Wichita St.,0.0
2026,Arizona St.,0.0
2026,East Carolina,0.0
2026,East Tennessee St.,0.0
2026,Florida St.,0.0
2026,Fordham,0.0
2026,Idaho St.,0.0
2026,Purdue,0.0
2026,Iowa,0.0
2026,Little Rock,0.0
2026,Manhattan,0.0
2026,Missouri St.,0.0
2026,Monmouth,0.0
2026,Nevada,0.0
2026,New Mexico St.,0.0
2026,Oklahoma St.,0.0
2026,Kansas St.,0.0
2026,Middle Tennessee,0.0
