season,TEAM,CONF,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,3PR,3PRD,ADJ_T,WAB,POSTSEASON,SEED,free_throw_pct,three_point_pct,roster_experience_years
2026,The Citadel,SC,33,11,100.35502213473085,120.72560893041664,0.1066647884667641,,,,,,,,,,,,,,,64.20402151506342,-18.277446888026113,,,,,
2026,Louisiana Monroe,SB,32,4,101.49927011110252,122.70438709968816,0.1013918155873513,,,,,,,,,,,,,,,70.2840002777046,-23.011709038927304,,,,,
2026,Maine,AE,32,8,92.48587428388528,111.86718036057069,0.100837987418769,,,,,,,,,,,,,,,64.78988348572955,-20.411052228564092,,,,,
2026,New Hampshire,AE,30,9,95.65562585068642,116.23408119453455,0.0961465833120851,,,,,,,,,,,,,,,67.43018741245768,-16.264857749865786,,,,,
2026,Saint Francis,NEC,31,7,100.79666844231112,122.58705981459588,0.0952860057985094,,,,,,,,,,,,,,,70.04062682571265,-19.267594483486683,,,,,
2026,North Carolina Central,MEAC,32,14,100.44087427139232,122.5585385749894,0.0920610877081289,,,,,,,,,,,,,,,65.79739136088229,-12.952585079341612,,,,,
2026,South Carolina St.,MEAC,32,10,95.76123851575936,117.24606141162008,0.0888471297956731,,,,,,,,,,,,,,,68.88287049315802,-17.219221851035456,,,,,
2026,Morgan St.,MEAC,30,14,99.1676256341688,121.417300333508,0.0888425233838392,,,,,,,,,,,,,,,70.48874762643948,-12.966779501666188,,,,,
2026,Bryant,AE,31,9,97.03895878367062,120.1602078188644,0.0788769999600431,,,,,,,,,,,,,,,64.25990549354295,-17.749065547487184,,,,,
2026,Maryland Eastern Shore,MEAC,32,9,93.56080125710574,116.3699623211348,0.075238429169854,,,,,,,,,,,,,,,63.3183488339392,-17.509047152678903,,,,,
2026,Rider,MAAC,29,4,96.63775034957096,120.19798714992874,0.0752321240373266,,,,,,,,,,,,,,,65.71923784920286,-19.405934161701605,,,,,
2026,Binghamton,AE,31,8,98.8166607160508,123.23133231513312,0.0731576449149625,,,,,,,,,,,,,,,65.55185439748976,-20.34345272032275,,,,,
2026,VMI,SC,32,6,99.25503919342464,124.55785421072508,0.0684088071530523,,,,,,,,,,,,,,,66.85020806085309,-22.146295088818594,,,,,
2026,UMKC,Sum,31,4,93.13673849714785,117.9815095877414,0.0618451853283366,,,,,,,,,,,,,,,69.75686749545483,-21.476561899092477,,,,,
2026,Gardner Webb,BSth,33,4,95.88247431043489,121.99519280977924,0.0589741226890954,,,,,,,,,,,,,,,69.63096636645757,-22.89771573749781,,,,,
2026,Delaware St.,MEAC,31,8,88.74225744989769,114.25073644698824,0.0518783211778961,,,,,,,,,,,,,,,65.52087071108802,-19.555645639731523,,,,,
2026,Coppin St.,MEAC,31,7,91.9928246104248,119.0071934152132,0.049221826114317,,,,,,,,,,,,,,,68.59759410651738,-18.912401112470832,,,,,
2026,Mississippi Valley St.,SWAC,33,3,91.43743506132456,121.21503300429625,0.0376162182584029,,,,,,,,,,,,,,,67.24824051935083,-24.7623235029795,,,,,
2026,Western Illinois,OVC,31,5,93.04162244951657,123.63069035507874,0.0366537723406974,,,,,,,,,,,,,,,66.51223019481174,-22.960501336401215,,,,,
