strategy,date,home_team,away_team,closing_spread,actual_margin,pred_margin,edge_pts,pick,won,profit,cumulative_pl,drawdown,stake_used
XGBoost_calibrated,2025-03-11,Northern Colorado,Montana St.,-3.6,27.0,8.515817642211914,4.92,Home,True,90.91,135590.91,18.18,
XGBoost_calibrated,2025-03-11,Sacred Heart,Fairfield,-6.2,13.0,9.99058723449707,3.79,Home,True,90.91,135681.82,0.0,
XGBoost_calibrated,2025-03-11,Montana,Idaho,-5.3,23.0,12.281547546386719,6.98,Home,True,90.91,135772.73,0.0,
XGBoost_calibrated,2025-03-11,Central Connecticut,Saint Francis,-10.9,-3.0,8.105027198791504,-2.79,Away,True,90.91,135863.64,0.0,
XGBoost_calibrated,2025-03-11,Grambling St.,Alabama A&M,-4.1,17.0,7.8538618087768555,3.75,Home,True,90.91,135954.55,0.0,
XGBoost_calibrated,2025-03-11,Pittsburgh,Notre Dame,-2.5,-1.0,9.276314735412598,6.78,Home,False,-100.0,135854.55,100.0,
XGBoost_calibrated,2025-03-11,Virginia Tech,California,1.2,-9.0,-5.124819278717041,-3.92,Away,True,90.91,135945.45,9.09,
XGBoost_calibrated,2025-03-11,Saint Mary's,Gonzaga,1.5,-7.0,-6.558496952056885,-5.06,Away,True,90.91,136036.36,0.0,
XGBoost_calibrated,2025-03-11,Siena,Rider,-2.4,-2.0,5.19110631942749,2.79,Home,False,-100.0,135936.36,100.0,
XGBoost_calibrated,2025-03-11,UTEP,Sam Houston St.,-0.7,14.0,4.721590518951416,4.02,Home,True,90.91,136027.27,9.09,
XGBoost_calibrated,2025-03-11,Utah Tech,Southern Utah,-1.2,7.0,5.720995903015137,4.52,Home,True,90.91,136118.18,0.0,
XGBoost_calibrated,2025-03-11,Western Kentucky,FIU,-5.8,-3.0,8.819347381591797,3.02,Home,False,-100.0,136018.18,100.0,
XGBoost_calibrated,2025-03-12,Jacksonville St.,FIU,-6.8,9.0,13.726629257202148,6.93,Home,True,90.91,136109.09,9.09,
XGBoost_calibrated,2025-03-12,Mississippi St.,LSU,-5.9,29.0,12.895452499389648,7.0,Home,True,90.91,136200.0,0.0,
XGBoost_calibrated,2025-03-12,Georgetown,DePaul,-2.3,-4.0,5.636347770690918,3.34,Home,False,-100.0,136100.0,100.0,
XGBoost_calibrated,2025-03-12,Iowa St.,Cincinnati,-5.7,20.0,11.633055686950684,5.93,Home,True,90.91,136190.91,9.09,
XGBoost_calibrated,2025-03-12,Oklahoma,Georgia,3.2,6.0,0.04717724397778511,3.25,Home,True,90.91,136281.82,0.0,
XGBoost_calibrated,2025-03-12,Northwestern,Minnesota,-3.6,8.0,7.66243839263916,4.06,Home,True,90.91,136372.73,0.0,
XGBoost_calibrated,2025-03-12,Nevada,Fresno St.,-9.9,15.0,14.026517868041992,4.13,Home,True,90.91,136463.64,0.0,
XGBoost_calibrated,2025-03-12,Norfolk St.,Maryland Eastern Shore,-14.7,7.0,20.41651725769043,5.72,Home,False,-100.0,136363.64,100.0,
XGBoost_calibrated,2025-03-12,Jackson St.,Florida A&M,-3.4,15.0,7.374755859375,3.97,Home,True,90.91,136454.55,9.09,
XGBoost_calibrated,2025-03-12,Rider,Quinnipiac,5.5,-14.0,-9.519658088684082,-4.02,Away,True,90.91,136545.45,0.0,
XGBoost_calibrated,2025-03-12,Southern,Grambling St.,-6.2,-3.0,9.199759483337402,3.0,Home,False,-100.0,136445.45,100.0,
XGBoost_calibrated,2025-03-12,Villanova,Seton Hall,-11.6,12.0,17.83331871032715,6.23,Home,True,90.91,136536.36,9.09,
XGBoost_calibrated,2025-03-12,South Carolina,Arkansas,3.9,-4.0,-0.7086750864982605,3.19,Home,False,-100.0,136436.36,109.09,
XGBoost_calibrated,2025-03-12,South Carolina St.,Coppin St.,-16.1,5.0,20.183500289916992,4.08,Home,False,-100.0,136336.36,209.09,
XGBoost_calibrated,2025-03-12,UNLV,Air Force,-11.9,9.0,16.239194869995117,4.34,Home,False,-100.0,136236.36,309.09,
XGBoost_calibrated,2025-03-12,Syracuse,SMU,7.2,-20.0,-10.903395652770996,-3.7,Away,True,90.91,136327.27,218.18,
XGBoost_calibrated,2025-03-12,West Virginia,Colorado,-6.1,-7.0,9.063633918762207,2.96,Home,False,-100.0,136227.27,318.18,
XGBoost_calibrated,2025-03-12,Stanford,California,-4.1,5.0,9.246943473815918,5.15,Home,True,90.91,136318.18,227.27,
XGBoost_calibrated,2025-03-12,USC,Rutgers,-0.9,8.0,4.016286849975586,3.12,Home,True,90.91,136409.09,136.36,
XGBoost_calibrated,2025-03-12,Utah Valley,Utah Tech,-10.9,17.0,16.56195068359375,5.66,Home,True,90.91,136500.0,45.45,
XGBoost_calibrated,2025-03-13,George Washington,Fordham,-6.7,7.0,9.773719787597656,3.07,Home,True,90.91,136590.91,0.0,
XGBoost_calibrated,2025-03-13,Missouri,Mississippi St.,-4.2,12.0,12.960969924926758,8.76,Home,True,90.91,136681.82,0.0,
XGBoost_calibrated,2025-03-13,Mississippi,Arkansas,-2.1,3.0,4.615434646606445,2.52,Home,True,90.91,136772.73,0.0,
XGBoost_calibrated,2025-03-13,Morgan St.,Howard,3.7,1.0,0.2945483326911926,3.99,Home,True,90.91,136863.64,0.0,
XGBoost_calibrated,2025-03-13,Mount St. Mary's,Marist,-0.3,4.0,3.1599438190460205,2.86,Home,True,90.91,136954.55,0.0,
XGBoost_calibrated,2025-03-13,Middle Tennessee,Louisiana Tech,-1.3,2.0,3.89029598236084,2.59,Home,True,90.91,137045.45,0.0,
XGBoost_calibrated,2025-03-13,Oklahoma,Kentucky,6.8,-1.0,-3.071197271347046,3.73,Home,True,90.91,137136.36,0.0,
XGBoost_calibrated,2025-03-13,Oregon,Indiana,-1.8,13.0,6.407309055328369,4.61,Home,True,90.91,137227.27,0.0,
XGBoost_calibrated,2025-03-13,Miami OH,Eastern Michigan,-6.9,6.0,11.245895385742188,4.35,Home,False,-100.0,137127.27,100.0,
XGBoost_calibrated,2025-03-13,Bethune Cookman,Alcorn St.,-1.5,9.0,4.958249092102051,3.46,Home,True,90.91,137218.18,9.09,
XGBoost_calibrated,2025-03-13,Manhattan,Iona,-0.1,-12.0,-3.3482744693756104,-3.45,Away,True,90.91,137309.09,0.0,
XGBoost_calibrated,2025-03-13,St. Bonaventure,Duquesne,-2.6,5.0,5.545312881469727,2.95,Home,True,90.91,137400.0,0.0,
XGBoost_calibrated,2025-03-13,Stanford,Louisville,9.4,-2.0,-6.05186653137207,3.35,Home,True,90.91,137490.91,0.0,
XGBoost_calibrated,2025-03-13,St. John's,Butler,-8.9,21.0,11.981168746948242,3.08,Home,True,90.91,137581.82,0.0,
XGBoost_calibrated,2025-03-13,Saint Louis,Davidson,-2.3,8.0,6.522077560424805,4.22,Home,True,90.91,137672.73,0.0,
XGBoost_calibrated,2025-03-13,Texas A&M,Texas,-4.9,-5.0,7.528450965881348,2.63,Home,False,-100.0,137572.73,100.0,
XGBoost_calibrated,2025-03-13,Seattle,Abilene Christian,-3.6,6.0,6.724855899810791,3.12,Home,True,90.91,137663.64,9.09,
XGBoost_calibrated,2025-03-13,Xavier,Marquette,1.6,-2.0,0.9168881773948669,2.52,Home,False,-100.0,137563.64,109.09,
XGBoost_calibrated,2025-03-13,Utah St.,UNLV,-5.8,12.0,8.948003768920898,3.15,Home,True,90.91,137654.55,18.18,
XGBoost_calibrated,2025-03-13,Wisconsin,Northwestern,-6.5,7.0,9.620190620422363,3.12,Home,True,90.91,137745.45,0.0,
XGBoost_calibrated,2025-03-13,UC Riverside,Cal Poly,-2.9,-13.0,7.417513847351074,4.52,Home,False,-100.0,137645.45,100.0,
XGBoost_calibrated,2025-03-14,Norfolk St.,Morgan St.,-10.4,3.0,13.512789726257324,3.11,Home,False,-100.0,137545.45,200.0,
XGBoost_calibrated,2025-03-14,Grand Canyon,Cal Baptist,-5.5,9.0,8.696806907653809,3.2,Home,True,90.91,137636.36,109.09,
XGBoost_calibrated,2025-03-14,Houston,BYU,-6.7,20.0,11.55968952178955,4.86,Home,True,90.91,137727.27,18.18,
XGBoost_calibrated,2025-03-14,Jackson St.,Bethune Cookman,-1.8,21.0,5.78325080871582,3.98,Home,True,90.91,137818.18,0.0,
XGBoost_calibrated,2025-03-14,Kentucky,Alabama,4.3,-29.0,-9.655344009399414,-5.36,Away,True,90.91,137909.09,0.0,
XGBoost_calibrated,2025-03-14,Missouri,Florida,4.6,-14.0,-9.4962739944458,-4.9,Away,True,90.91,138000.0,0.0,
XGBoost_calibrated,2025-03-14,Maryland,Illinois,-0.6,23.0,4.8476643562316895,4.25,Home,True,90.91,138090.91,0.0,
XGBoost_calibrated,2025-03-14,Utah St.,Colorado St.,-0.5,-11.0,-2.0314407348632812,-2.53,Away,True,90.91,138181.82,0.0,
XGBoost_calibrated,2025-03-14,UAB,East Carolina,-5.1,17.0,9.876880645751953,4.78,Home,True,90.91,138272.73,0.0,
XGBoost_calibrated,2025-03-14,Wisconsin,UCLA,-0.9,16.0,4.174983024597168,3.27,Home,True,90.91,138363.64,0.0,
XGBoost_calibrated,2025-03-14,Saint Louis,Loyola Chicago,0.1,-8.0,-2.693364381790161,-2.59,Away,True,90.91,138454.55,0.0,
XGBoost_calibrated,2025-03-14,South Carolina St.,North Carolina Central,-6.7,21.0,13.127718925476074,6.43,Home,True,90.91,138545.45,0.0,
XGBoost_calibrated,2025-03-14,Texas Tech,Arizona,-1.8,-6.0,-2.2719335556030273,-4.07,Away,True,90.91,138636.36,0.0,
XGBoost_calibrated,2025-03-14,Purdue,Michigan,-3.6,-18.0,-1.6363599300384521,-5.24,Away,True,90.91,138727.27,0.0,
XGBoost_calibrated,2025-03-14,Utah Valley,Seattle,-1.2,13.0,8.403640747070312,7.2,Home,True,90.91,138818.18,0.0,
XGBoost_calibrated,2025-03-14,VCU,St. Bonaventure,-7.4,17.0,12.213303565979004,4.81,Home,True,90.91,138909.09,0.0,
XGBoost_calibrated,2025-03-14,Quinnipiac,Iona,-2.2,-8.0,4.843094825744629,2.64,Home,False,-100.0,138809.09,100.0,
XGBoost_calibrated,2025-03-15,Yale,Princeton,-9.6,2.0,15.471953392028809,5.87,Home,False,-100.0,138709.09,200.0,
XGBoost_calibrated,2025-03-15,Bryant,Maine,-6.7,18.0,10.374133110046387,3.67,Home,True,90.91,138800.0,109.09,
XGBoost_3pt_Kelly,2024-11-04,SMU,Tarleton St.,-18.9,34.0,27.953521728515625,9.05,Home,True,454.55,454.55,0.0,500.0
XGBoost_3pt_Kelly,2024-11-04,Bradley,Southeast Missouri St.,-17.2,28.0,11.19716739654541,-6.0,Away,False,-52.27,402.27,52.27,52.27
XGBoost_3pt_Kelly,2024-11-04,Cal Baptist,Incarnate Word,-10.9,5.0,6.754278182983398,-4.15,Away,True,47.28,449.56,4.99,52.01
XGBoost_3pt_Kelly,2024-11-04,Arizona,Canisius,-28.2,29.0,48.426387786865234,20.23,Home,True,474.98,924.54,0.0,522.48
XGBoost_3pt_Kelly,2024-11-04,Air Force,North Alabama,-1.3,-16.0,-12.236784934997559,-13.54,Away,True,49.66,974.19,0.0,54.62
XGBoost_3pt_Kelly,2024-11-04,Alabama,UNC Asheville,-19.4,56.0,36.06097412109375,16.66,Home,True,498.83,1473.02,0.0,548.71
XGBoost_3pt_Kelly,2024-11-04,Appalachian St.,Miami OH,-8.3,-14.0,-0.2712843418121338,-8.57,Away,True,52.15,1525.17,0.0,57.37
XGBoost_3pt_Kelly,2024-11-04,Boston University,Northeastern,-3.2,-8.0,-3.994950532913208,-7.19,Away,True,52.39,1577.56,0.0,57.63
XGBoost_3pt_Kelly,2024-11-04,Grand Canyon,Cal St. Fullerton,-17.8,10.0,24.264957427978516,6.46,Home,False,-578.88,998.68,578.88,578.88
XGBoost_3pt_Kelly,2024-11-04,Gonzaga,Baylor,-4.9,38.0,13.996122360229492,9.1,Home,True,499.94,1498.62,78.94,549.93
XGBoost_3pt_Kelly,2024-11-04,Georgia,Tennessee Tech,-23.7,5.0,29.016569137573242,5.32,Home,False,-574.93,923.69,653.87,574.93
XGBoost_3pt_Kelly,2024-11-04,George Washington,Mercyhurst,-22.6,17.0,16.325424194335938,-6.27,Away,True,49.65,973.34,604.22,54.62
XGBoost_3pt_Kelly,2024-11-04,George Mason,North Carolina Central,-13.7,17.0,24.540512084960938,10.84,Home,True,498.79,1472.13,105.43,548.67
XGBoost_3pt_Kelly,2024-11-04,Florida St.,Northern Kentucky,-8.6,12.0,13.038393020629883,4.44,Home,True,521.46,1993.59,0.0,573.61
XGBoost_3pt_Kelly,2024-11-04,Duquesne,Lipscomb,-5.4,-5.0,0.07929996401071548,-5.32,Away,True,54.52,2048.11,0.0,59.97
XGBoost_3pt_Kelly,2024-11-04,Duke,Maine,-25.2,34.0,33.55085372924805,8.35,Home,True,547.64,2595.75,0.0,602.41
XGBoost_3pt_Kelly,2024-11-04,Delaware,Bucknell,-5.4,-12.0,0.5309028029441833,-4.87,Away,True,57.25,2653.0,0.0,62.98
XGBoost_3pt_Kelly,2024-11-04,Dayton,Saint Francis,-22.7,30.0,18.717084884643555,-3.98,Away,False,-63.27,2589.74,63.27,63.27
XGBoost_3pt_Kelly,2024-11-04,Coastal Carolina,Western Michigan,-3.8,4.0,0.0056070866994559765,-3.79,Away,False,-62.95,2526.79,126.21,62.95
XGBoost_3pt_Kelly,2024-11-04,Charlotte,Presbyterian,-13.6,9.0,0.7717247009277344,-12.83,Away,True,56.94,2583.73,69.27,62.63
XGBoost_3pt_Kelly,2024-11-04,Clemson,Charleston Southern,-19.7,27.0,32.123077392578125,12.42,Home,True,571.99,3155.71,0.0,629.19
XGBoost_3pt_Kelly,2024-11-04,James Madison,Ohio,-2.9,10.0,6.117345333099365,3.22,Home,True,597.99,3753.7,0.0,657.79
XGBoost_3pt_Kelly,2024-11-04,Louisiana,Kent St.,-4.0,-4.0,-12.636470794677734,-16.64,Away,True,62.52,3816.22,0.0,68.77
XGBoost_3pt_Kelly,2024-11-04,Kentucky,Wright St.,-20.3,41.0,32.61294174194336,12.31,Home,True,628.01,4444.23,0.0,690.81
XGBoost_3pt_Kelly,2024-11-04,Kansas,Howard,-25.5,30.0,29.120893478393555,3.62,Home,True,656.56,5100.78,0.0,722.21
XGBoost_3pt_Kelly,2024-11-04,Illinois St.,Tennessee Martin,-14.2,-2.0,11.072702407836914,-3.13,Away,True,68.64,5169.42,0.0,75.5
XGBoost_3pt_Kelly,2024-11-04,Illinois,Eastern Illinois,-25.0,45.0,32.475196838378906,7.48,Home,True,689.52,5858.94,0.0,758.47
XGBoost_3pt_Kelly,2024-11-04,Houston,Jackson St.,-30.1,57.0,37.45525360107422,7.36,Home,True,720.86,6579.8,0.0,792.95
XGBoost_3pt_Kelly,2024-11-04,Loyola MD,Columbia,5.4,-3.0,1.4345918893814087,6.83,Home,True,581.76,7161.56,0.0,639.93
XGBoost_3pt_Kelly,2024-11-04,Louisville,Morehead St.,-17.3,48.0,37.704490661621094,20.4,Home,True,780.07,7941.63,0.0,858.08
XGBoost_3pt_Kelly,2024-11-04,Mississippi St.,West Georgia,-28.4,35.0,31.428253173828125,3.03,Home,True,815.53,8757.16,0.0,897.08
XGBoost_3pt_Kelly,2024-11-04,Mississippi,LIU,-27.7,30.0,24.307992935180664,-3.39,Away,False,-93.79,8663.37,93.79,93.79
XGBoost_3pt_Kelly,2024-11-04,Michigan St.,Monmouth,-20.0,24.0,29.742647171020508,9.74,Home,True,848.34,9511.71,0.0,933.17
XGBoost_3pt_Kelly,2024-11-04,Michigan,Cleveland St.,-20.3,48.0,24.630006790161133,4.33,Home,True,886.9,10398.6,0.0,975.59
XGBoost_3pt_Kelly,2024-11-04,Miami FL,Fairleigh Dickinson,-30.0,41.0,14.761881828308105,-15.24,Away,False,-101.99,10296.61,101.99,101.99
XGBoost_3pt_Kelly,2024-11-04,Loyola Chicago,Chicago St.,-19.2,7.0,31.17054557800293,11.97,Home,False,-1014.83,9281.78,1116.82,1014.83
XGBoost_3pt_Kelly,2024-11-04,Memphis,Missouri,-7.5,8.0,-3.775536298751831,-11.28,Away,False,-96.41,9185.37,1213.23,96.41
XGBoost_3pt_Kelly,2024-11-04,Massachusetts,New Hampshire,-15.9,29.0,12.570165634155273,-3.33,Away,False,-95.93,9089.44,1309.16,95.93
XGBoost_3pt_Kelly,2024-11-04,Maryland,Manhattan,-23.5,30.0,32.214111328125,8.71,Home,True,867.7,9957.15,441.46,954.47
XGBoost_3pt_Kelly,2024-11-04,Marquette,Stony Brook,-22.9,40.0,34.85881805419922,11.96,Home,True,907.14,10864.29,0.0,997.86
XGBoost_3pt_Kelly,2024-11-04,Cincinnati,Arkansas Pine Bluff,-32.0,55.0,47.044334411621094,15.04,Home,True,948.38,11812.67,0.0,1043.21
XGBoost_3pt_Kelly,2024-11-04,Colorado St.,North Dakota,-15.6,26.0,22.79555320739746,7.2,Home,True,991.48,12804.15,0.0,1090.63
XGBoost_3pt_Kelly,2024-11-04,N.C. State,USC Upstate,-23.9,31.0,19.479597091674805,-4.42,Away,False,-114.02,12690.13,114.02,114.02
XGBoost_3pt_Kelly,2024-11-04,Penn St.,Binghamton,-21.8,42.0,27.150691986083984,5.35,Home,True,1031.37,13721.5,0.0,1134.51
XGBoost_3pt_Kelly,2024-11-04,Oregon St.,Utah Tech,-13.0,23.0,20.046100616455078,7.05,Home,True,1078.25,14799.75,0.0,1186.08
XGBoost_3pt_Kelly,2024-11-04,Old Dominion,Buffalo,-15.2,-1.0,5.280044078826904,-9.92,Away,True,112.73,14912.48,0.0,124.0
XGBoost_3pt_Kelly,2024-11-04,Oklahoma,Lindenwood,-22.7,33.0,27.523134231567383,4.82,Home,True,1132.39,16044.86,0.0,1245.62
XGBoost_3pt_Kelly,2024-11-04,Northwestern,Lehigh,-17.5,44.0,25.981576919555664,8.48,Home,True,1183.86,17228.72,0.0,1302.24
XGBoost_3pt_Kelly,2024-11-04,New Mexico,Nicholls St.,-17.2,7.0,13.461377143859863,-3.74,Away,True,123.77,17352.49,0.0,136.14
XGBoost_3pt_Kelly,2024-11-04,Saint Mary's,Towson,-9.7,7.0,13.200562477111816,3.5,Home,False,-1367.62,15984.86,1367.62,1367.62
XGBoost_3pt_Kelly,2024-11-04,Southern Miss,Bowling Green,-6.6,9.0,0.6342570185661316,-5.97,Away,False,-129.92,15854.94,1497.55,129.92
XGBoost_3pt_Kelly,2024-11-04,St. John's,Fordham,-16.7,32.0,25.32596778869629,8.63,Home,True,1175.22,17030.16,322.32,1292.75
XGBoost_3pt_Kelly,2024-11-04,South Carolina,North Florida,-19.4,-3.0,13.30467414855957,-6.1,Away,True,122.86,17153.03,199.46,135.15
XGBoost_3pt_Kelly,2024-11-04,South Dakota St.,McNeese St.,10.2,7.0,-1.5112861394882202,8.69,Home,True,123.42,17276.45,76.04,135.77
XGBoost_3pt_Kelly,2024-11-04,Siena,Brown,5.7,1.0,-1.2657285928726196,4.43,Home,True,635.53,17911.98,0.0,699.08
XGBoost_3pt_Kelly,2024-11-04,Seton Hall,Saint Peter's,-11.0,4.0,4.653966903686523,-6.35,Away,True,126.87,18038.85,0.0,139.56
XGBoost_3pt_Kelly,2024-11-04,Rhode Island,Fairfield,-9.0,38.0,17.023042678833008,8.02,Home,True,1274.49,19313.34,0.0,1401.94
XGBoost_3pt_Kelly,2024-11-04,San Jose St.,Western Illinois,-9.5,-4.0,13.094484329223633,3.59,Home,False,-1465.67,17847.68,1465.67,1465.67
XGBoost_3pt_Kelly,2024-11-04,Santa Clara,Saint Louis,-1.5,7.0,10.403535842895508,8.9,Home,True,1265.8,19113.48,199.86,1392.38
XGBoost_3pt_Kelly,2024-11-04,Princeton,Iona,-14.0,1.0,5.7190327644348145,-8.28,Away,True,132.33,19245.81,67.53,145.57
XGBoost_3pt_Kelly,2024-11-04,North Carolina,Elon,-27.4,14.0,19.553024291992188,-7.85,Away,True,132.94,19378.75,0.0,146.23
XGBoost_3pt_Kelly,2024-11-04,UCLA,Rider,-20.2,35.0,35.31428909301758,15.11,Home,True,1335.4,20714.15,0.0,1468.94
XGBoost_3pt_Kelly,2024-11-04,Troy,Toledo,-8.5,10.0,13.343597412109375,4.84,Home,True,1396.1,22110.25,0.0,1535.71
XGBoost_3pt_Kelly,2024-11-04,Providence,Central Connecticut,-18.6,4.0,9.68519401550293,-8.91,Away,True,145.96,22256.2,0.0,160.55
XGBoost_3pt_Kelly,2024-11-04,Tennessee,Gardner Webb,-23.4,16.0,32.09734344482422,8.7,Home,False,-1612.81,20643.39,1612.81,1612.81
XGBoost_3pt_Kelly,2024-11-04,Temple,Sacred Heart,-17.1,11.0,9.66740894317627,-7.43,Away,True,139.29,20782.68,1473.52,153.22
XGBoost_3pt_Kelly,2024-11-04,Syracuse,Le Moyne,-21.4,4.0,14.464210510253906,-6.94,Away,True,139.92,20922.6,1333.6,153.91
XGBoost_3pt_Kelly,2024-11-04,UAB,Vermont,-5.7,-5.0,10.757248878479004,5.06,Home,False,-1546.13,19376.47,2879.73,1546.13
XGBoost_3pt_Kelly,2024-11-04,Yale,Quinnipiac,-9.9,26.0,17.090530395507812,7.19,Home,True,1335.29,20711.76,1544.44,1468.82
XGBoost_3pt_Kelly,2024-11-04,Wisconsin,Holy Cross,-24.4,24.0,32.009620666503906,7.61,Home,False,-1535.59,19176.18,3080.02,1535.59
XGBoost_3pt_Kelly,2024-11-04,Utah,Alcorn St.,-20.8,41.0,28.403837203979492,7.6,Home,True,1326.19,20502.37,1753.83,1458.81
XGBoost_3pt_Kelly,2024-11-04,Western Kentucky,Wichita St.,-4.1,-7.0,0.2924874722957611,-3.81,Away,True,138.65,20641.01,1615.19,152.51
XGBoost_3pt_Kelly,2024-11-04,Washington St.,Portland St.,-17.1,8.0,10.764140129089355,-6.34,Away,True,139.28,20780.29,1475.91,153.21
XGBoost_3pt_Kelly,2024-11-04,Virginia Tech,Delaware St.,-17.8,23.0,11.600976943969727,-6.2,Away,False,-153.9,20626.39,1629.81,153.9
XGBoost_3pt_Kelly,2024-11-04,Villanova,Lafayette,-19.4,12.0,26.38405990600586,6.98,Home,False,-1531.32,19095.07,3161.13,1531.32
XGBoost_3pt_Kelly,2024-11-04,Vanderbilt,Maryland Eastern Shore,-25.8,39.0,39.68617630004883,13.89,Home,True,1322.5,20417.57,1838.63,1454.75
XGBoost_3pt_Kelly,2024-11-04,Valparaiso,Liberty,7.4,-20.0,-14.856066703796387,-7.46,Away,True,470.47,20888.04,1368.16,517.52
XGBoost_3pt_Kelly,2024-11-04,VCU,Bellarmine,-21.1,19.0,31.040061950683594,9.94,Home,False,-1544.4,19343.64,2912.56,1544.4
XGBoost_3pt_Kelly,2024-11-04,Xavier,Texas Southern,-17.2,9.0,22.521217346191406,5.32,Home,False,-1467.18,17876.46,4379.74,1467.18
XGBoost_3pt_Kelly,2024-11-05,North Texas,Evansville,-13.2,17.0,17.998720169067383,4.8,Home,True,1267.11,19143.57,3112.63,1393.82
XGBoost_3pt_Kelly,2024-11-05,Arizona St.,Idaho St.,-22.3,7.0,11.82785701751709,-10.47,Away,True,132.47,19276.04,2980.16,145.72
XGBoost_3pt_Kelly,2024-11-05,BYU,Central Arkansas,-30.0,38.0,43.7774658203125,13.78,Home,True,1330.73,20606.77,1649.43,1463.8
XGBoost_3pt_Kelly,2024-11-05,Texas Tech,Bethune Cookman,-23.4,33.0,32.573402404785156,9.17,Home,True,1391.22,21997.99,258.21,1530.34
XGBoost_3pt_Kelly,2024-11-05,San Francisco,Cal Poly,-21.6,8.0,13.370558738708496,-8.23,Away,True,145.45,22143.43,112.77,159.99
XGBoost_3pt_Kelly,2024-11-06,High Point,Coppin St.,-23.6,42.0,29.80623435974121,6.21,Home,True,1461.07,23604.5,0.0,1607.17
XGBoost_3pt_Kelly,2024-11-06,Indiana,SIU Edwardsville,-25.0,19.0,19.847087860107422,-5.15,Away,True,152.75,23757.25,0.0,168.02
XGBoost_3pt_Kelly,2024-11-06,LSU,Louisiana Monroe,-19.2,35.0,29.021154403686523,9.82,Home,True,1534.42,25291.67,0.0,1687.86
XGBoost_3pt_Kelly,2024-11-06,Le Moyne,Cal St. Northridge,1.1,-22.0,-16.607402801513672,-15.51,Away,True,160.42,25452.08,0.0,176.46
XGBoost_3pt_Kelly,2024-11-06,Auburn,Vermont,-13.0,51.0,36.39975357055664,23.4,Home,True,1611.46,27063.54,0.0,1772.6
XGBoost_3pt_Kelly,2024-11-06,San Diego St.,UC San Diego,-9.5,5.0,0.7970991730690002,-8.7,Away,True,168.47,27232.01,0.0,185.32
XGBoost_3pt_Kelly,2024-11-06,South Dakota,Texas A&M Commerce,-13.3,8.0,9.260250091552734,-4.04,Away,True,169.24,27401.25,0.0,186.16
XGBoost_3pt_Kelly,2024-11-06,Boise St.,Oakland,-12.1,44.0,25.229665756225586,13.13,Home,True,1700.06,29101.3,0.0,1870.06
XGBoost_3pt_Kelly,2024-11-06,Utah St.,Alcorn St.,-21.2,55.0,29.39968490600586,8.2,Home,True,1777.33,30878.64,0.0,1955.07
XGBoost_3pt_Kelly,2024-11-06,Villanova,Columbia,-17.6,-10.0,22.883609771728516,5.28,Home,False,-2043.93,28834.7,2043.93,2043.93
XGBoost_3pt_Kelly,2024-11-06,Virginia,Campbell,-18.8,9.0,11.485678672790527,-7.31,Away,True,176.52,29011.23,1867.41,194.17
XGBoost_3pt_Kelly,2024-11-06,Morgan St.,Mercyhurst,-10.8,-5.0,2.6555471420288086,-8.14,Away,True,177.32,29188.55,1690.09,195.06
XGBoost_3pt_Kelly,2024-11-06,Pepperdine,Western Illinois,-6.9,13.0,14.239165306091309,7.34,Home,True,1781.3,30969.85,0.0,1959.43
XGBoost_3pt_Kelly,2024-11-06,Notre Dame,Stonehill,-22.9,29.0,19.276844024658203,-3.62,Away,False,-204.85,30765.0,204.85,204.85
XGBoost_3pt_Kelly,2024-11-07,Air Force,Jacksonville St.,0.6,6.0,-7.714188098907471,-7.11,Away,False,-203.82,30561.17,408.67,203.82
XGBoost_3pt_Kelly,2024-11-07,California,Cal Poly,-19.9,18.0,8.312469482421875,-11.59,Away,True,184.37,30745.54,224.31,202.81
XGBoost_3pt_Kelly,2024-11-07,Central Michigan,Stony Brook,-5.2,-1.0,11.925911903381348,6.73,Home,False,-2037.28,28708.27,2261.58,2037.28
XGBoost_3pt_Kelly,2024-11-07,DePaul,Prairie View A&M,-20.5,33.0,23.65165901184082,3.15,Home,True,1759.47,30467.73,502.12,1935.41
XGBoost_3pt_Kelly,2024-11-07,Michigan St.,Niagara,-25.1,36.0,35.32405471801758,10.22,Home,True,1839.44,32307.17,0.0,2023.39
XGBoost_3pt_Kelly,2024-11-07,Florida,Jacksonville,-18.9,21.0,31.16448974609375,12.26,Home,True,1923.05,34230.23,0.0,2115.36
XGBoost_3pt_Kelly,2024-11-07,Delaware,Robert Morris,-8.9,4.0,-4.070504188537598,-12.97,Away,True,201.05,34431.27,0.0,221.15
XGBoost_3pt_Kelly,2024-11-07,Stetson,Nebraska Omaha,-2.0,-3.0,-16.403573989868164,-18.4,Away,True,201.96,34633.23,0.0,222.16
XGBoost_3pt_Kelly,2024-11-07,Utah,Central Arkansas,-24.6,35.0,29.284656524658203,4.68,Home,True,2028.78,36662.02,0.0,2231.66
XGBoost_3pt_Kelly,2024-11-07,USC,Idaho St.,-24.6,6.0,15.383404731750488,-9.22,Away,True,212.1,36874.12,0.0,233.31
XGBoost_3pt_Kelly,2024-11-07,Wisconsin,Montana St.,-17.5,12.0,27.363513946533203,9.86,Home,False,-2343.71,34530.41,2343.71,2343.71
XGBoost_3pt_Kelly,2024-11-07,Penn,Maryland Eastern Shore,-14.1,3.0,8.520591735839844,-5.58,Away,True,202.41,34732.82,2141.29,222.65
